211,2009,第一銅,"4,247,290","1,475","117,047,711",29.25,29.25,27.05,27.60,-,0.35,27.55,15,27.60,35,920.00,20210107
212,2010,春源,"2,557,365",968,"34,829,610",13.75,13.85,13.40,13.70,+,0.15,13.65,32,13.70,80,24.91,20210107
213,2012,春雨,"788,397",358,"15,711,996",20.30,20.50,19.70,19.85,-,0.4,19.80,14,19.90,11,27.57,20210107
214,2013,中鋼構,"822,322",425,"26,717,213",32.35,32.80,32.35,32.45,+,0.1,32.45,29,32.50,15,12.43,20210107
215,2014,中鴻,"91,279,664","28,468","1,563,593,005",18.10,18.20,16.40,16.85,-,0.8,16.85,90,16.90,292,0.00,20210107
216,2015,豐興,"1,103,673",669,"76,381,658",69.30,70.20,68.30,70.10,+,1.4,70.00,1,70.10,20,17.01,20210107
217,2017,官田鋼,"2,472,875",929,"29,335,909",12.00,12.15,11.60,11.90,+,0.05,11.90,160,11.95,3,0.00,20210107
218,2020,美亞,"939,671",465,"18,387,108",19.80,19.90,19.45,19.60,-,0.05,19.60,8,19.65,15,11.81,20210107
219,2022,聚亨,"3,332,907","1,107","25,106,507",7.54,7.80,7.40,7.54,+,0.03,7.53,10,7.54,3,0.00,20210107
220,2023,燁輝,"18,783,808","5,071","253,745,335",13.45,13.75,13.25,13.70,+,0.45,13.65,191,13.70,103,0.00,20210107
221,2024,志聯,"152,700",72,"2,312,354",15.25,15.40,15.00,15.05,-,0.2,15.05,10,15.20,1,376.25,20210107
222,2025,千興,"380,354",68,"1,140,511",3.09,3.09,2.98,2.98,-,0.04,2.98,16,2.99,23,0.00,20210107
223,2027,大成鋼,"27,454,764","11,785","839,983,722",30.50,31.30,29.70,30.80,+,0.9,30.75,51,30.80,96,0.00,20210107
224,2028,威致,"2,624,996","1,411","64,705,346",24.55,25.40,24.05,24.40,-,0.35,24.40,32,24.50,2,23.02,20210107
225,2029,盛餘,"956,604",353,"23,194,498",24.20,24.55,23.80,24.55,+,0.5,24.50,7,24.55,5,245.50,20210107
226,2030,彰源,"3,288,775","1,083","46,824,601",14.25,14.50,13.90,14.45,+,0.4,14.40,16,14.45,115,60.21,20210107
227,2031,新光鋼,"3,111,435","1,674","122,437,129",39.70,40.00,38.75,39.40,+,0.05,39.35,27,39.40,24,19.31,20210107
228,2032,新鋼,"2,961,549","1,099","46,506,208",16.25,16.30,15.35,15.60,+,0.1,15.60,26,15.65,23,31.84,20210107
229,2033,佳大,"387,555",208,"5,300,885",13.80,14.00,13.50,13.50,-,0.25,13.50,12,13.55,1,23.68,20210107
230,2034,允強,"5,600,422","2,692","161,325,842",29.00,29.15,28.50,28.75,-,0.35,28.75,20,28.80,6,26.62,20210107
231,2038,海光,"3,681,291","1,764","80,040,798",22.70,22.70,21.50,21.55,-,0.65,21.50,155,21.55,18,0.00,20210107
232,2049,上銀,"3,616,571","3,650","1,516,187,380",413.00,427.00,413.00,418.00,+,13.5,418.00,18,419.00,16,95.22,20210107
233,2059,川湖,"203,971",222,"58,475,685",291.00,291.00,285.00,287.00,-,1.0,286.50,1,287.00,2,22.08,20210107
234,2062,橋椿,"160,000",102,"3,914,900",24.65,24.80,24.30,24.40,-,0.1,24.40,2,24.50,10,0.00,20210107
235,2069,運錩,"132,000",57,"2,341,150",17.70,18.00,17.60,17.75,+,0.05,17.70,22,17.75,5,0.00,20210107
236,2101,南港,"1,282,244",668,"51,947,791",40.50,40.75,40.35,40.55,+,0.25,40.50,14,40.65,19,40.96,20210107
237,2102,泰豐,"1,703,370",592,"31,268,787",18.40,18.70,18.20,18.35,+,0.05,18.35,12,18.40,46,0.00,20210107
238,2103,台橡,"3,873,972","1,602","83,258,404",21.20,21.75,21.05,21.70,+,0.85,21.70,32,21.75,51,0.00,20210107
239,2104,國際中橡,"3,826,771","1,856","92,028,070",24.15,24.25,23.80,24.20,+,0.45,24.15,466,24.20,121,0.00,20210107
240,2105,正新,"7,355,237","4,439","312,608,454",41.35,42.95,41.35,42.85,+,1.5,42.80,1,42.85,45,42.85,20210107
241,2106,建大,"2,805,724","1,277","92,179,763",32.80,33.55,32.45,33.45,+,0.65,33.40,11,33.45,20,45.20,20210107
242,2107,厚生,"2,068,073","1,009","51,040,436",24.10,24.90,24.10,24.85,+,0.75,24.80,14,24.85,33,9.56,20210107
243,2108,南帝,"1,668,073","1,020","96,791,873",58.60,58.70,57.30,58.20,+,0.3,58.10,19,58.20,3,15.08,20210107
244,2109,華豐,"393,460",150,"4,852,830",12.55,12.55,12.25,12.35,-,0.05,12.30,36,12.35,4,15.63,20210107
245,2114,鑫永銓,"55,925",60,"5,001,213",89.60,89.90,89.20,89.30,-,0.1,89.30,1,89.40,1,16.66,20210107
246,2115,六暉-KY,"477,616",340,"22,211,882",46.00,47.35,45.65,46.95,+,1.9,46.90,2,46.95,28,7.68,20210107
247,2201,裕隆,"17,290,947","8,821","838,948,692",49.50,50.40,47.65,48.00,-,1.0,47.95,60,48.00,50,0.00,20210107
248,2204,中華,"1,253,016",786,"63,180,066",51.00,51.10,50.00,50.20,-,0.9,50.10,42,50.30,2,0.00,20210107
249,2206,三陽工業,"3,917,746","1,849","135,102,782",34.50,34.85,34.00,34.60,+,0.6,34.60,14,34.65,44,16.72,20210107
250,2207,和泰車,"283,523",339,"180,493,460",630.00,642.00,626.00,634.00,+,5.0,634.00,4,638.00,2,26.14,20210107
251,2208,台船,"2,692,576","1,384","72,567,210",27.00,27.50,26.60,26.90,+,0.4,26.90,19,26.95,26,0.00,20210107
252,2227,裕日車,"298,959",323,"76,517,897",257.00,258.00,254.00,256.00,-,1.5,256.00,6,257.00,7,12.72,20210107
253,2228,劍麟,"449,127",359,"37,855,867",82.70,85.00,82.70,84.70,+,2.0,84.70,3,84.80,4,36.04,20210107
254,2231,為升,"7,462,104","5,360","1,603,739,835",205.50,219.00,203.00,219.00,+,19.5,219.00,91,--,0,112.31,20210107
255,2233,宇隆,"4,964,672","3,335","439,242,167",85.00,91.20,85.00,89.00,+,4.6,89.00,37,89.40,2,16.73,20210107
256,2236,百達-KY,"49,123",44,"958,407",19.15,19.75,19.15,19.75,+,0.6,19.65,1,19.85,1,"1,975.00",20210107
257,2239,英利-KY,"1,489,959","1,203","169,515,128",113.50,116.00,111.00,114.50,+,5.5,114.00,16,114.50,9,32.53,20210107
258,2241,艾姆勒,"757,739",539,"46,448,251",61.50,62.50,60.40,61.00,-,0.8,61.00,1,61.20,1,108.93,20210107
259,2243,宏旭-KY,"32,018",28,"405,998",12.60,12.90,12.50,12.90,+,0.3,12.65,8,12.90,3,0.00,20210107
260,2247,汎德永業,"176,365",258,"43,942,054",249.00,251.50,248.00,250.00,+,1.0,250.00,16,250.50,5,17.81,20210107
261,2301,光寶科,"7,771,015","4,266","406,106,099",52.00,52.60,51.90,52.20,+,0.7,52.20,179,52.30,17,11.65,20210107
262,2302,麗正,"793,360",469,"18,970,017",23.95,24.40,23.70,23.85,+,0.25,23.80,18,23.85,17,477.00,20210107
263,2303,聯電,"166,045,819","52,112","7,740,378,209",47.35,47.60,46.00,46.20,-,0.75,46.20,"1,489",46.25,22,26.25,20210107
264,2305,全友,"1,795,823",599,"17,129,316",9.56,9.75,9.41,9.42,-,0.11,9.42,16,9.43,1,58.88,20210107
265,2308,台達電,"25,367,203","18,991","7,787,513,900",298.00,321.50,298.00,316.00,+,18.0,316.00,42,316.50,101,35.47,20210107
266,2312,金寶,"17,415,607","4,719","215,579,965",12.15,12.60,12.10,12.25,+,0.2,12.25,319,12.30,154,61.25,20210107
267,2313,華通,"11,503,260","5,130","512,057,406",44.55,44.90,44.20,44.40,-,0.1,44.40,14,44.45,3,10.99,20210107
268,2314,台揚,"5,098,254","2,471","169,737,366",33.80,33.90,32.90,33.00,-,0.2,33.00,92,33.05,1,0.00,20210107
269,2316,楠梓電,"581,790",447,"17,961,564",31.10,31.10,30.60,30.95,+,0.1,30.95,14,31.00,27,14.13,20210107
270,2317,鴻海,"114,653,734","59,013","12,242,829,524",108.00,108.00,105.50,107.00,+,2.0,106.50,"2,441",107.00,"2,336",14.32,20210107
271,2321,東訊,"137,729",39,"1,108,477",8.05,8.06,8.05,8.05,+,0.04,8.00,24,8.05,1,0.00,20210107
272,2323,中環,"13,065,535","2,690","119,805,874",9.12,9.24,9.10,9.13,+,0.07,9.12,151,9.13,127,0.00,20210107
273,2324,仁寶,"15,605,942","4,176","329,357,606",21.05,21.35,21.00,21.00,-,0.05,21.00,"1,041",21.05,11,13.46,20210107
274,2327,國巨,"10,431,363","8,988","5,467,049,239",523.00,530.00,513.00,529.00,+,16.0,528.00,24,529.00,54,25.70,20210107
275,2328,廣宇,"104,195,962","43,997","3,571,421,860",34.90,35.30,33.15,33.85,-,0.25,33.85,105,33.90,20,34.19,20210107
276,2329,華泰,"8,166,150","2,835","130,347,633",15.85,16.40,15.70,15.85,+,0.05,15.80,108,15.85,98,0.00,20210107
277,2330,台積電,"53,392,763","47,905","30,018,630,685",554.00,570.00,553.00,565.00,+,16.0,565.00,409,566.00,4,29.83,20210107
278,2331,精英,"24,897,301","6,944","654,656,341",25.70,26.90,25.35,26.15,+,0.55,26.15,54,26.20,3,68.82,20210107
279,2332,友訊,"7,308,143","3,115","204,188,626",28.40,28.40,27.50,27.90,-,0.1,27.90,117,27.95,14,84.55,20210107
280,2337,旺宏,"36,115,151","15,082","1,423,020,723",39.65,39.85,38.85,39.55,+,0.35,39.55,178,39.60,101,14.87,20210107
281,2338,光罩,"11,906,493","6,422","497,108,103",41.00,42.30,40.75,42.15,+,1.6,42.10,81,42.15,75,27.91,20210107
282,2340,光磊,"11,890,959","5,172","288,461,939",24.45,24.75,23.75,24.30,-,0.15,24.30,38,24.35,40,18.69,20210107
283,2342,茂矽,"3,432,132","2,010","128,171,615",37.80,37.95,36.85,37.00,-,0.35,37.00,43,37.05,2,0.00,20210107
284,2344,華邦電,"143,571,698","45,814","3,952,943,285",27.80,28.15,26.70,27.60,+,0.25,27.60,"1,311",27.65,101,145.26,20210107
285,2345,智邦,"2,604,119","1,879","771,850,099",298.00,299.50,294.00,296.00, ,0.0,296.00,22,296.50,3,34.62,20210107
286,2347,聯強,"3,915,889","1,970","185,892,907",47.20,47.80,47.15,47.25,-,0.1,47.25,9,47.35,2,10.34,20210107
287,2348,海悅,"439,380",340,"39,053,924",88.80,89.50,88.60,88.90,+,0.8,88.70,2,88.90,11,8.06,20210107
288,2349,錸德,"4,220,095","1,084","45,270,185",10.60,10.85,10.60,10.65,+,0.05,10.65,49,10.70,6,0.00,20210107
289,2351,順德,"6,309,513","4,371","562,700,215",91.10,91.60,87.20,88.90,-,1.0,88.90,6,89.00,5,60.89,20210107
290,2352,佳世達,"19,028,819","7,071","552,278,073",29.60,29.70,28.65,28.75,-,0.1,28.70,475,28.75,71,14.67,20210107
291,2353,宏碁,"21,666,858","6,400","516,860,164",23.60,24.05,23.55,24.00,+,0.45,23.95,99,24.00,5,16.44,20210107
292,2354,鴻準,"7,434,879","4,028","412,447,880",56.00,56.30,55.10,55.60,-,0.1,55.50,49,55.60,16,14.48,20210107
293,2355,敬鵬,"13,834,110","6,991","506,696,371",35.80,37.50,35.25,37.05,+,1.95,37.00,85,37.05,79,112.27,20210107
294,2356,英業達,"10,740,646","3,005","255,250,856",23.85,23.90,23.70,23.75,-,0.05,23.75,71,23.80,224,10.65,20210107
295,2357,華碩,"7,328,733","5,291","1,902,971,328",255.00,265.50,252.50,261.50,+,7.5,261.50,44,262.00,32,10.04,20210107
296,2358,廷鑫,"364,307",102,"5,427,010",14.70,15.15,14.70,14.85,+,0.15,14.85,2,14.95,1,185.62,20210107
297,2359,所羅門,"493,200",264,"9,449,954",19.30,19.35,19.00,19.15,+,0.1,19.10,4,19.15,12,34.20,20210107
298,2360,致茂,"786,046",753,"135,690,117",177.50,178.00,171.50,172.50,-,4.0,172.00,12,172.50,14,32.30,20210107
299,2362,藍天,"285,183",197,"8,406,352",29.30,29.65,29.25,29.50,+,0.25,29.50,18,29.55,1,109.26,20210107
300,2363,矽統,"6,580,806","2,533","108,371,607",16.55,16.70,16.15,16.50,+,0.1,16.45,81,16.50,26,0.00,20210107
301,2364,倫飛,"64,504",47,"214,268",3.31,3.35,3.31,3.35,-,0.04,3.34,6,3.38,1,111.67,20210107
302,2365,昆盈,"2,006,524",507,"23,086,859",11.60,11.65,11.40,11.55,+,0.05,11.50,68,11.60,54,11.11,20210107
303,2367,燿華,"8,934,209","3,748","211,216,573",23.55,24.00,23.15,23.70,+,0.25,23.65,10,23.70,43,0.00,20210107
304,2368,金像電,"46,121,341","22,301","2,558,763,237",55.50,56.50,54.10,54.80,+,0.4,54.70,328,54.80,354,14.54,20210107
305,2369,菱生,"5,365,430","1,829","77,538,100",14.15,14.65,14.10,14.55,+,0.45,14.55,56,14.60,563,0.00,20210107
306,2371,大同,"56,112,429","16,624","1,412,701,412",25.85,26.00,24.60,25.35,-,0.35,25.35,35,25.40,154,31.69,20210107
307,2373,震旦行,"13,340",24,"1,170,012",87.50,88.00,87.50,87.60,+,0.1,87.60,1,87.70,5,14.29,20210107
308,2374,佳能,"638,627",365,"9,534,751",15.10,15.10,14.75,15.10,+,0.1,14.95,49,15.10,2,0.00,20210107
309,2375,凱美,"10,180,667","7,063","991,335,932",97.80,99.30,94.00,97.50,+,1.5,97.50,29,97.80,5,23.90,20210107
310,2376,技嘉,"7,660,997","4,706","592,941,287",77.70,78.30,76.60,78.20,+,0.4,78.20,79,78.30,162,13.58,20210107
311,2377,微星,"2,818,780","1,369","365,392,769",130.00,131.00,128.50,129.00,+,0.5,129.00,191,129.50,8,14.98,20210107
312,2379,瑞昱,"4,558,461","3,518","1,853,867,282",407.50,412.00,403.00,405.50,+,2.0,405.00,46,406.00,42,26.50,20210107
313,2380,虹光,"2,341,270","1,023","20,122,200",8.84,8.85,8.48,8.57,-,0.29,8.57,4,8.60,3,0.00,20210107
314,2382,廣達,"8,899,811","5,208","749,583,199",83.80,84.90,83.80,83.90, ,0.0,83.90,105,84.00,7,15.25,20210107
315,2383,台光電,"2,149,221","1,569","337,210,648",157.00,158.00,155.00,157.50,+,2.0,157.50,35,158.00,138,13.62,20210107
316,2385,群光,"2,692,190","1,961","235,256,993",86.50,88.00,86.30,87.40,+,1.4,87.40,26,87.50,2,11.22,20210107
317,2387,精元,"1,897,427","1,027","117,618,147",62.60,62.90,61.60,62.10,-,0.1,62.10,9,62.20,13,15.56,20210107
318,2388,威盛,"3,611,396","2,270","199,434,871",56.00,56.40,54.40,55.10,-,0.5,55.10,4,55.20,2,0.00,20210107
319,2390,云辰,"1,152,573",556,"16,108,694",14.05,14.15,13.85,14.00,+,0.05,14.00,61,14.05,36,24.14,20210107
320,2392,正崴,"7,539,226","3,887","364,655,782",49.00,49.20,47.90,48.25,-,0.3,48.25,25,48.30,4,11.04,20210107
321,2393,億光,"18,321,575","9,227","840,894,314",46.95,47.20,45.05,45.40,+,0.25,45.40,53,45.45,6,17.67,20210107
322,2395,研華,"1,680,975",927,"580,232,782",343.00,349.50,339.50,344.50,+,5.5,344.50,28,345.00,41,36.73,20210107
323,2397,友通,"37,182",32,"2,502,694",67.50,67.50,67.20,67.20,-,0.1,67.20,3,67.40,4,17.28,20210107
324,2399,映泰,"12,364,204","4,272","208,460,555",17.15,17.25,16.45,16.85,+,0.35,16.80,202,16.85,22,20.55,20210107
325,2401,凌陽,"33,201,695","10,457","619,831,488",18.25,19.25,18.25,18.45,+,0.7,18.45,66,18.50,64,80.22,20210107
326,2402,毅嘉,"5,582,728","2,275","103,617,583",19.25,19.25,18.25,18.35,-,0.65,18.30,134,18.35,12,39.04,20210107
327,2404,漢唐,"1,993,478","1,484","437,639,728",216.50,221.50,216.50,221.00,+,4.5,221.00,6,221.50,12,10.71,20210107
328,2405,浩鑫,"3,243,762","1,100","38,756,621",11.90,12.15,11.70,12.05,+,0.15,12.00,19,12.05,37,0.00,20210107
329,2406,國碩,"10,233,332","3,093","227,643,753",21.30,22.40,21.15,22.40,+,2.0,22.40,"16,840",--,0,0.00,20210107
330,2408,南亞科,"15,503,505","8,214","1,439,987,285",93.00,94.00,91.60,92.80,+,1.3,92.70,23,92.80,4,35.42,20210107
331,2409,友達,"190,804,481","23,240","2,636,414,186",13.90,13.95,13.60,13.80,+,0.3,13.80,"1,870",13.85,693,0.00,20210107
332,2412,中華電,"5,445,667","3,787","594,480,394",109.00,109.50,109.00,109.00,-,0.5,109.00,236,109.50,"2,077",25.65,20210107
333,2413,環科,"2,486,657",973,"59,921,791",24.45,24.90,23.50,24.20,-,0.25,24.15,23,24.20,9,0.00,20210107
334,2414,精技,"159,012",109,"4,060,015",25.50,25.60,25.40,25.60, ,0.0,25.50,26,25.60,20,12.08,20210107
335,2415,錩新,"2,107,552","1,211","65,982,091",31.75,32.00,30.80,30.95,-,0.05,30.95,15,31.00,21,0.00,20210107
336,2417,圓剛,"7,567,757","4,299","358,395,687",46.65,47.95,46.60,47.90,+,1.8,47.85,11,47.90,122,9.54,20210107
337,2419,仲琦,"4,345,842","2,104","112,152,482",26.20,26.40,25.45,25.65,-,0.1,25.60,18,25.65,12,33.31,20210107
338,2420,新巨,"296,925",236,"10,079,149",33.80,34.15,33.70,33.95,+,0.05,33.95,15,34.00,20,11.43,20210107
339,2421,建準,"2,129,387","1,448","113,836,969",52.70,54.10,52.40,53.50,+,0.9,53.40,22,53.50,37,14.66,20210107
340,2423,固緯,"138,300",87,"3,317,264",24.00,24.10,23.90,24.05,+,0.15,24.00,6,24.05,2,15.82,20210107
341,2424,隴華,"15,250",14,"405,565",26.90,26.90,26.20,26.30,-,0.8,26.30,1,27.05,1,0.00,20210107
342,2425,承啟,"772,202",394,"23,050,638",29.80,30.35,29.55,29.60,+,0.15,29.60,22,29.65,1,35.24,20210107
343,2426,鼎元,"4,324,951","1,680","72,982,598",16.65,17.15,16.55,16.95,+,0.45,16.95,92,17.00,99,12.65,20210107
344,2427,三商電,"116,118",47,"1,338,416",11.60,11.60,11.50,11.60, ,0.0,11.55,12,11.60,47,14.15,20210107
345,2428,興勤,"1,506,853","1,240","254,119,399",168.00,171.50,164.50,168.00,+,2.5,168.00,32,168.50,20,17.28,20210107
346,2429,銘旺科,"59,000",41,"1,182,900",20.35,20.35,19.90,20.20,-,0.15,20.05,1,20.20,1,0.00,20210107
347,2430,燦坤,"213,368",114,"4,316,020",20.20,20.35,20.10,20.20,+,0.1,20.20,37,20.25,4,12.95,20210107
348,2431,聯昌,"703,570",240,"8,574,495",12.25,12.35,12.10,12.15,+,0.05,12.15,6,12.20,7,25.85,20210107
349,2433,互盛電,"55,088",45,"2,800,576",50.70,51.00,50.70,50.70,+,0.1,50.70,5,51.00,11,12.90,20210107
350,2434,統懋,"4,999",6,"134,022",26.85,26.85,26.80,26.80, ,0.0,26.80,10,27.25,1,0.00,20210107
351,2436,偉詮電,"13,912,262","7,398","678,765,968",48.70,49.80,47.75,48.80,+,0.95,48.75,10,48.80,4,33.89,20210107
352,2439,美律,"2,914,079","2,056","436,867,379",150.00,151.00,149.00,149.00, ,0.0,149.00,77,149.50,55,25.78,20210107
353,2440,太空梭,"360,137",167,"4,959,887",13.80,14.00,13.50,13.80, ,0.0,13.80,9,13.85,13,10.70,20210107
354,2441,超豐,"830,375",573,"45,393,768",54.60,54.90,54.20,54.60,+,0.2,54.50,16,54.60,1,12.91,20210107
355,2442,新美齊,"1,861,470",596,"20,616,486",11.15,11.20,11.00,11.00,-,0.1,11.00,203,11.10,40,275.00,20210107
356,2443,億麗,"141,004",40,"408,528",2.89,2.95,2.87,2.93,+,0.02,2.93,1,2.94,6,0.00,20210107
357,2444,兆勁,"1,269,871",496,"18,956,145",15.40,15.40,14.65,14.90,+,0.35,14.85,1,14.90,10,0.00,20210107
358,2449,京元電子,"17,349,890","7,852","614,006,994",35.30,35.65,35.10,35.15,+,0.45,35.15,118,35.20,533,10.88,20210107
359,2450,神腦,"980,608",692,"35,360,867",37.00,37.70,35.60,35.80,-,1.0,35.80,7,35.85,21,23.71,20210107
360,2451,創見,"1,158,273",831,"74,585,095",64.90,64.90,64.20,64.70,+,0.3,64.30,12,64.70,6,20.87,20210107
361,2453,凌群,"882,035",316,"15,941,238",17.70,18.30,17.70,18.30,+,0.6,18.25,18,18.30,25,13.07,20210107
362,2454,聯發科,"7,755,897","7,099","6,199,710,425",794.00,808.00,785.00,799.00,+,7.0,799.00,20,800.00,19,38.90,20210107
363,2455,全新,"8,784,343","5,663","1,017,890,825",118.00,119.00,113.00,116.00,-,1.5,115.50,34,116.00,73,41.88,20210107
364,2456,奇力新,"15,691,198","10,601","1,758,696,454",109.50,114.50,107.50,114.00,+,6.5,113.50,184,114.00,46,19.06,20210107
365,2457,飛宏,"13,142,399","4,651","218,078,922",16.10,16.95,16.05,16.70,+,0.7,16.70,97,16.75,231,0.00,20210107
366,2458,義隆,"29,060,568","18,522","4,530,555,486",156.00,160.00,151.50,160.00,+,11.0,159.50,94,160.00,838,15.37,20210107
367,2459,敦吉,"160,721",135,"7,448,384",46.15,46.55,46.15,46.40,+,0.25,46.30,1,46.40,1,10.36,20210107
368,2460,建通,"2,060,449",689,"38,791,263",19.20,19.25,18.65,18.80,-,0.15,18.75,8,18.80,4,0.00,20210107
369,2461,光群雷,"1,240,124",511,"22,364,658",18.25,18.40,17.70,18.00,-,0.15,18.00,35,18.05,92,0.00,20210107
370,2462,良得電,"349,746",222,"10,311,161",30.45,30.80,28.90,29.40,-,0.85,29.40,2,29.50,21,27.48,20210107
371,2464,盟立,"7,785,943","4,653","364,242,102",45.25,47.65,45.25,46.70,+,1.55,46.70,5,46.75,14,18.91,20210107
372,2465,麗臺,"1,222,629",705,"25,147,793",20.90,21.20,20.00,20.60,+,0.4,20.60,8,20.65,3,0.00,20210107
373,2466,冠西電,"78,210",45,"2,607,953",33.20,33.65,33.20,33.55,+,0.25,33.35,4,33.40,5,111.83,20210107
374,2467,志聖,"19,588,442","7,740","873,844,290",44.85,44.85,43.30,44.85,+,4.05,44.85,"12,790",--,0,19.50,20210107
375,2468,華經,"139,440",50,"1,874,790",13.60,13.60,13.35,13.50, ,0.0,13.45,5,13.50,2,17.53,20210107
376,2471,資通,"675,653",329,"17,791,830",26.20,26.60,26.05,26.20,+,0.25,26.20,12,26.25,25,12.72,20210107
377,2472,立隆電,"6,368,311","3,927","414,960,235",64.30,66.00,63.40,66.00,+,2.4,65.90,29,66.00,126,13.20,20210107
378,2474,可成,"3,972,928","3,033","832,389,349",209.00,210.50,208.00,210.00,+,2.0,210.00,12,210.50,237,14.94,20210107
379,2476,鉅祥,"355,855",221,"7,511,932",20.75,21.35,20.75,21.20,+,0.5,21.10,1,21.20,7,17.10,20210107
380,2477,美隆電,"347,576",224,"12,164,569",35.40,35.45,34.60,34.80,-,0.55,34.80,6,34.95,2,24.68,20210107
381,2478,大毅,"5,623,286","3,526","486,249,443",86.70,87.80,84.40,86.20,+,1.0,86.20,31,86.40,2,17.92,20210107
382,2480,敦陽科,"183,159",178,"12,309,318",67.40,67.40,67.00,67.30,+,0.1,67.20,4,67.40,15,14.82,20210107
383,2481,強茂,"9,966,047","5,462","532,837,243",53.50,54.50,52.80,53.20,+,0.2,53.20,193,53.30,31,20.94,20210107
384,2482,連宇,"151,056",110,"1,659,048",11.00,11.05,10.90,11.00,+,0.1,11.00,4,11.05,4,0.00,20210107
385,2483,百容,"126,123",57,"2,518,671",20.00,20.10,19.90,20.10,+,0.1,20.05,4,20.10,5,22.84,20210107
386,2484,希華,"4,792,039","1,957","114,842,501",23.30,24.35,23.30,24.20,+,1.1,24.20,34,24.25,105,27.82,20210107
387,2485,兆赫,"1,809,449",839,"35,007,352",19.60,19.70,19.15,19.30,-,0.1,19.30,50,19.40,19,0.00,20210107
388,2486,一詮,"4,533,081","1,764","89,638,634",19.70,20.15,19.50,19.75,+,0.3,19.75,22,19.80,30,0.00,20210107
389,2488,漢平,"144,978",92,"4,492,788",31.00,31.15,30.90,31.00,+,0.05,30.95,16,31.00,18,12.97,20210107
390,2489,瑞軒,"2,250,431","1,003","26,733,365",11.75,12.05,11.70,11.90,+,0.25,11.90,106,11.95,45,0.00,20210107
391,2491,吉祥全,"143,908",61,"1,417,477",9.92,9.92,9.72,9.91,+,0.16,9.81,1,9.91,2,1.90,20210107
392,2492,華新科,"10,123,423","7,549","2,318,443,880",229.00,232.50,224.50,230.50,+,6.5,230.50,68,231.00,138,18.34,20210107
393,2493,揚博,"2,255,020","1,298","79,621,011",35.50,35.90,34.95,35.05,+,0.6,35.00,30,35.05,18,13.96,20210107
394,2495,普安,"188,963",85,"2,403,546",12.65,12.90,12.65,12.70,+,0.05,12.65,24,12.70,1,0.00,20210107
395,2496,卓越,"33,080",20,"1,835,249",55.50,55.90,55.00,55.40,-,0.1,55.00,1,55.70,2,14.81,20210107
396,2497,怡利電,"10,408,383","4,892","417,546,413",39.30,40.95,38.45,38.45,+,1.2,38.40,6,38.50,43,0.00,20210107
397,2498,宏達電,"6,032,902","3,071","181,666,100",30.30,30.45,29.90,29.95,-,0.05,29.95,108,30.00,27,0.00,20210107
398,2501,國建,"990,191",422,"19,330,654",19.50,19.60,19.45,19.60,+,0.15,19.55,2,19.60,22,17.66,20210107
399,2504,國產,"3,762,567","1,990","90,364,885",23.90,24.25,23.85,24.15,+,0.3,24.10,64,24.15,176,12.45,20210107
400,2505,國揚,"1,679,942","1,122","61,335,077",36.40,36.95,36.00,36.30,+,0.45,36.30,20,36.35,2,5.23,20210107
401,2506,太設,"354,410",166,"3,437,896",9.73,9.74,9.67,9.71,-,0.02,9.71,10,9.73,1,0.00,20210107
402,2509,全坤建,"538,031",233,"9,576,819",18.15,18.15,17.50,17.70,-,0.4,17.55,1,17.70,8,31.05,20210107
403,2511,太子,"1,341,619",487,"15,052,793",11.20,11.30,11.15,11.30,+,0.2,11.25,18,11.30,114,38.97,20210107
404,2514,龍邦,"97,137",72,"1,395,671",14.35,14.45,14.30,14.30,-,0.05,14.30,13,14.40,1,51.07,20210107
405,2515,中工,"21,161,521","3,984","211,237,260",9.85,10.05,9.85,9.94,+,0.15,9.94,10,9.95,5,29.24,20210107
406,2516,新建,"85,201",46,"447,841",5.25,5.30,5.22,5.26,+,0.06,5.22,5,5.25,7,0.00,20210107
407,2520,冠德,"2,694,740","1,439","90,551,775",34.00,34.10,33.45,33.55,-,0.1,33.55,163,33.60,8,8.33,20210107
408,2524,京城,"47,004",43,"1,811,240",38.40,38.75,38.40,38.50,+,0.35,38.50,24,38.60,1,8.37,20210107
409,2527,宏璟,"131,077",69,"2,490,331",18.95,19.10,18.95,19.00,+,0.1,18.95,11,19.00,6,15.20,20210107
410,2528,皇普,"51,862",29,"1,210,206",23.30,23.40,23.30,23.30,-,0.05,23.30,17,23.40,22,0.00,20210107
411,2530,華建,"2,354,401",283,"32,962,219",14.00,14.05,14.00,14.00,+,0.05,14.00,101,14.05,260,0.00,20210107
412,2534,宏盛,"763,353",582,"14,713,169",19.20,19.45,19.20,19.45,+,0.25,19.40,9,19.45,9,15.20,20210107
413,2535,達欣工,"1,002,604",498,"27,006,422",26.95,27.05,26.85,26.95,+,0.05,26.95,20,27.00,38,9.17,20210107
414,2536,宏普,"367,373",98,"8,325,421",22.65,22.75,22.60,22.75,+,0.1,22.70,3,22.75,13,10.83,20210107
415,2537,聯上發,"822,244",229,"7,910,119",9.59,9.66,9.57,9.63,+,0.06,9.62,6,9.63,13,56.65,20210107
416,2538,基泰,"576,208",175,"5,797,187",10.05,10.10,10.00,10.00,-,0.05,10.00,186,10.05,31,0.00,20210107
417,2539,櫻花建,"119,897",72,"3,679,513",30.60,30.80,30.50,30.70,+,0.1,30.65,3,30.70,27,13.06,20210107
